,Video Title,Published At Date,Comment,Sentiment
1084,Jordan Peterson on Joker,2022-01-31,Mr. Peterson should be the one reviewing movies ,positive
1085,Jordan Peterson on Joker,2022-01-25,Great to see Dr Peterson being far more well. He seems to be back to his old self. Great to see!,positive
1086,Jordan Peterson on Joker,2022-01-31,"""Never give a sword to a man who can't dance"" -Confucius",neutral
1087,Jordan Peterson on Joker,2022-01-27,Glad to see Jordan feeling like his former self again!!,positive
1088,Jordan Peterson on Joker,2022-01-28,"Now thats crazy, I watched this movie last summer the first time and I thought what would JP think of this movie because its psychologically so deep.",neutral
1089,Jordan Peterson on Joker,2022-01-27,"A lot of people have dismissed the film on the account that they wished to turn its enjoyment into a sort of pathetic, anti-social cliche, but in reality, this movie is one of the few non-cliche films put out in a while. It tells the story of understandable self-destruction, which depicts the condition of a lot of young men in the western world.",neutral
1090,Jordan Peterson on Joker,2022-01-25,Over 4 hour podcast. Man I’m in! This one is going to get me through the day!,neutral
1091,Jordan Peterson on Joker,2022-01-26,What a Philosopher! What an admirer of the Hidden Arts and Secret Teachings!,positive
1092,Jordan Peterson on Joker,2022-01-26,"I lost my job during the pandemic, I started this channel believing things will get better ",negative
1093,Jordan Peterson on Joker,2022-01-29,This is such a brilliant point and the first I’m really thinking of it but he’s absolutely right.,positive
1094,Jordan Peterson on Joker,2022-01-26,I always new that the Joker was the perfect actor to play Joaquin Phoenix,positive
1095,Jordan Peterson on Joker,2022-01-28,I could listen to Mr. Petersen talk for hours and hours. I think if there was one person in the world I could sit down with and just talk about life it would be him. Not only is he brilliant and you’re getting sound advice he’s faced some pretty hefty demons in life so he’s very human. I think my life perceptions and my suffering could be eased with just sitting down and having a deep conversation.,positive
1096,Jordan Peterson on Joker,2022-02-04,Keep up the great work guys,positive
1097,Jordan Peterson on Joker,2022-01-31,"I don't listen to music on Spotify, but where Joe goes, I go",positive
1098,Jordan Peterson on Joker,2022-01-31,Stand up against big pharma. We short you Joe Rogan ,positive
1099,Jordan Peterson on Joker,2022-01-25,"I just watched this movie days ago and I couldn’t agree more with Mr. Peterson. 

Phoenix plays the character so convincingly. I can definitely see how he won that Oscar with such a performance. 

The YouTube channel EFAP did a great job at dissecting the movie  (worth a watch).",positive
1100,Jordan Peterson on Joker,2022-01-26,"My man JBP, looking suave, slick and launching truth bombs to the masses.
Great stuff.",positive
1101,Jordan Peterson on Joker,2022-01-30,"Funny how msm is bashing this whole interview, Jordan Petersen is one of the great thinkers of our time",positive
1102,Jordan Peterson on Joker,2022-01-30,"It's so cool to hear Jordan's take on Phoenix's Joker . I did feel some sympathy for him but unfortunately I just didn't like the movie :(

Although, it did provide me with a new favorite scene which was when the Joker rubs blood on the corners of his mouth at the end. That shit was badass and visceral",neutral
1103,Jordan Peterson on Joker,2022-01-28,"God, I waited two years for Jordan Peterson to talk about the Joker movie, FINALLY!",positive
1104,Jordan Peterson on Joker,2022-01-25,"It is so absolutely fabulous to see & hear JBP speaking fluidly as himself! Thank you. 
This made my day.",positive
1105,Jordan Peterson on Joker,2022-01-28,I’m just so grateful for this podcast.,positive
1106,Jordan Peterson on Joker,2022-01-31,"I am an ordinary English Grandma and I really enjoy ALL of Joe Rogan's Experiences, please don't be bullied by big conglomerates and old hippies. I also joined Spotify just to listen to your podcasts and my favourite music. My grown up children are also fans of Joe he is loved by all generations and all freedom lovers. Jordan Peterson is an amazing man.",positive
1107,Jordan Peterson on Joker,2022-01-27,"I won't do carnivore but I did keto and wim Hoff, and the changes were amazing.
All the things he said happened as a result, plus increased focus, a ton of energy, way less sleep needed.
 Took about a month for changes to start.",neutral
1108,Jordan Peterson on Joker,2022-01-26,Oh hell yeah Jordan Peterson as the joker is actually perfectly befitting of his personality. Joe could play a great henchman who doesn’t think much,positive
1109,Jordan Peterson on Joker,2022-01-26,I listened to the full four plus hours of this interview today. There are so many parts that depend on the context of other parts. It I think is one of the best podcast episodes I have ever heard anywhere ever. Peterson went in very deep on some profound subjects and observations worth our consideration.,positive
1110,Jordan Peterson on Joker,2022-02-02,Joaquin Phoenix is so underrated and he's been one of my favorite actors,neutral
1111,Jordan Peterson on Joker,2022-01-28,Peterson back on Rogan?! O.k. fine. I'll watch it on Spotify. This will be the first one.,positive
1112,Jordan Peterson on Joker,2022-02-03,"Joe Rogan: “I like the Joker movie but I was wondering, have you ever smoked Ivermectin?”",positive
1113,Jordan Peterson on Joker,2022-01-26,"I felt some people didn’t really understand or relate to the pain of this character that was brilliantly portrayed by Mr. Phoenix 
In my opinion he was so believable that you wondered if it was his actual life. JP along with not many other actors in our current time could’ve have brought it like that…
Very few.",positive
1114,Jordan Peterson on Joker,2022-01-25,to know we adored the same things about this movie warms my heart. hes such a man of the people,positive
1115,Jordan Peterson on Joker,2022-01-26,One of my favorite people talking to another one of my favorite people about another one of my favorite people. I could listen to this all day. ,positive
1116,Jordan Peterson on Joker,2022-01-29,I love his point how Joaquin let his feminine grace guid his inner masculinity. That is the ultimate form of beauty in any artistic endeavor,positive
1117,Jordan Peterson on Joker,2022-02-01,"La película de el Joker,  es una obra maestra,  sinceramente,  la gente la primera vez que ve,  se imagina al difunto Joker del 2008 , por la acción etc, la 2vez que la ves te quedarás con el detalle de la infancia de el Joker y lo sucedido con su madre , la 3 te darás cuenta de que algunas escenas que vive día a día son fruto de imaginación,  la 4 vez , te das cuenta de que en realidad,  la enfermedad de el Joker,  no es una enfermedad de mentira , y ya la 5 te das cuenta de que tu tienes parte de ese Joker,  y no podrás escuchar la canción esa de la introducción sin que te salten las lágrimas,  una obra maestra de verdad , ,,,",neutral
1118,Jordan Peterson on Joker,2022-01-26,I wish Jordan would start a podcast where he talks about movies.,negative
1119,Jordan Peterson on Joker,2022-01-25,"I haven't seen Jordan in this ""mode of being"" as he'd say in so long, it's so nice to see him back to his old self again. LITERALLY fuck the haters. The world needs you, Jordan!",neutral
1120,Jordan Peterson on Joker,2022-01-28,"I like Jack Nicholson's version of Joker, it was the first big screen version and he really kicked it off, it might have been a bit more comic like, but that was the tone of the first Batman movie and still one of my favorites.
Heath did a good job also, and brought his version of the character that matched the tone of that movie, it's to bad we didn't get the chance to see him in the third movie of Dark Knight trilogy, because the third movie was garbage in that series.
Phoenix, portrayal of one of the many characters back story that we could have been given, was great and i would like to a sequel to that movie if he want to do one, but i don't think he was interested in making sequels.",negative
1121,Jordan Peterson on Joker,2022-01-26,We must protect Jordan Peterson and Joe Rogan at all cost,positive
1122,Jordan Peterson on Joker,2022-01-26,"There is so much to that movie. It is a great reflection of the current mental health pandemic, and how people that mentally and behaviorally deviate from what is considered societally normal are ostracized and rejected for it. And then, when they act out, we sit here and wonder, “what went wrong? How could they do that?”When really, we as a societal structure created a monster through rejection and ostracization.",neutral
1123,Jordan Peterson on Joker,2022-01-26,These 2 men are saving society by the millions.,positive
1124,Jordan Peterson on Joker,2022-01-25,Yes it's finally out he's on again ,positive
1125,Jordan Peterson on Joker,2022-01-29,"That’s because the joker always wants all eyes on him, that’s why he’s my favorite joker",positive
1126,Jordan Peterson on Joker,2022-01-27,Good thing about you two doesn't matter how dumb we are you make us feel smart,positive
1127,Jordan Peterson on Joker,2022-01-31,"I'm not a fan of Batman AT ALL. Don't see the big deal. And I cannot STAND Heath Ledgers Joker. 

But I absolutely LOVED Joker (2019). That movie is incredible. One of the greatest movies ever IMO.",positive
1128,Jordan Peterson on Joker,2022-01-26,Anyone else dying to see the entire 4 1/2 hour interview ,negative
1129,Jordan Peterson on Joker,2022-01-26,This interview was one of the best I have listened to in quite a while. Great episode Mr Rogan,positive
1130,Jordan Peterson on Joker,2022-02-02,"""It's the story of Cain."" Well, damn. I'm dumb for missing that. ",negative
1131,Jordan Peterson on Joker,2022-01-30,"""Joker"" is one of my favourite movies but I wouldn't want to watch it again weirdly enough",negative
1132,Jordan Peterson on Joker,2022-01-28,I wanna hear some Jordan Peterson full on movie reviews. Bet that shit would be cool,positive
1133,Jordan Peterson on Joker,2022-01-26,I can't believe I've been watching Joe Rogan for 2 years and I've only just subscribed ,negative
1134,Jordan Peterson on Joker,2022-01-25,Jordan Peterson should talk more about fictional characters and relationships in movies and tv shows.Once he talked about Walter White's character and I loved it,positive
1135,Jordan Peterson on Joker,2022-02-01,We love joe and Jordan peterson,positive
1136,Jordan Peterson on Joker,2022-02-01,He portrayed Johnny Cash very well too great actor,positive
1137,Jordan Peterson on Joker,2022-01-26,Literally ever since this movie came out I’ve wanted Petersson to react to it!,neutral
1138,Jordan Peterson on Joker,2022-01-26,Heyyyyyy! The JP and JR convo I didn't know I needed this morning. Sending love from South Africa ,positive
1139,Jordan Peterson on Joker,2022-01-31,It's interesting how Jordan Peterson is able to ramble on and on about all these topics that have absolutely nothing to do with materials he's researched or studied at all.,positive
1140,Jordan Peterson on Joker,2022-01-27,I’m really glad Dr. Peterson is doing fine,positive
1141,Jordan Peterson on Joker,2022-01-28,Jordan’s handwork while speaking is great,positive
1142,Jordan Peterson on Joker,2022-01-27,"I just NEED a Joker 2. The actors seem to want to do it but Warner seems to be dragging their feet. I know it was meant to be only a one off but there is an opening and fan base for another (or even two more) with this story arc. 

Heath Ledger's Joker was very different (in an amazing way) and I like both editions.",negative
1143,Jordan Peterson on Joker,2022-01-25,"Jordan Peterson is back on the Joe Rogan Podcast.

What an awesome sentence.",positive
1144,Jordan Peterson on Joker,2022-01-27,"Joaquin Pheonix, as the Joker, superseded every other Joker that has been played. He wiped the slate clean. He made him Real",neutral
1145,Jordan Peterson on Joker,2022-01-28,Joaquin Phoenix is an amazing actor in dramas. He is highly underrated and very charismatic. He is great in the movie Irrational man or Her for example. You can really feel him as a character,positive
1146,Jordan Peterson on Joker,2022-01-31,Wow I never thought about it that way but he's right!,neutral
1147,Jordan Peterson on Joker,2022-01-26,"Phoenix is one of those actors that captivates their audience with little to know effort, the guys a natural actor.",positive
1148,Jordan Peterson on Joker,2022-01-26,"I loved the Joker so much, my husband and I watched it twice! We don't go to the theatre a lot, but when we do it has to be a masterpiece!",neutral
1149,Jordan Peterson on Joker,2022-01-31,Peterson is such a great speaker that he can pull anything out of his ass to make it sound intellectual.,positive
1150,Jordan Peterson on Joker,2022-02-03,"Keep doing what you do Joe!!!
F-those irrelevant serfs. When we can’t have an open conversation we stop being free.",neutral
1151,Jordan Peterson on Joker,2022-02-01,"It just felt so real, it felt like i could’ve actually met Arthur fleck",negative
1152,Jordan Peterson on Joker,2022-01-27,I want the full version!,negative
1153,Jordan Peterson on Joker,2022-01-27,"I’ve seen it like 8 times now snd still doesn’t get old. He’s right, every second of his character is gold",positive
1154,Jordan Peterson on Joker,2022-01-28,I like his groom on the wedding cake tuxedo. Hilariously out of place. Love that he got the movie synopsis only partially right but no worries.,positive
1155,Jordan Peterson on Joker,2022-01-27,Anyone else feel like Joe was treating Jordan peterson like a hit in this episode,neutral
1156,Jordan Peterson on Joker,2022-01-31,"I was very disappointed with The Joker movie. I thought we were going to get some background into the life of Heath Ledger's joker from the Dark Knight. That would have been really interesting with the military experience and the ""do you wanna know how i got these scars"" stories. It would have been great to see what turned this super intelligent, skillful man into a hilariously nihilistic psychopath.
Imo 'The Joker' should have been called something else unrelated to Batman.",neutral
1157,Jordan Peterson on Joker,2022-01-25,Joaquin Phoenix did a Great Job as the Joker ,positive
1158,Jordan Peterson on Joker,2022-02-02,"When I watched Joker in the theater the first time, I thought of JP’s view of Cain and Able. Cain killing his ideal (Able) and Arthur killing his (Murray).",negative
1159,Jordan Peterson on Joker,2022-02-03,"Well, I suppose introspection is a key aspect of psychology afterall",positive
1160,Jordan Peterson on Joker,2022-01-29,My god! This is incredible insight. I never thought about it that way before. Just illuminating.,positive
1161,Jordan Peterson on Joker,2022-01-31,"I don't listen to music on Spotify, but where Joe goes, I go",positive
1162,Jordan Peterson on Joker,2022-01-25,"Amazing to see Dr Peterson all well and healthy, this has to be a recurring thing. I really hope Joe has another date pinned down for his next appearance",neutral
1163,Jordan Peterson on Joker,2022-01-29,"One question I heard that I agree with is, if Bruce Wayne took his Billions of Dollars and Spent it on Healthcare for everyone in Metropolis, Mental Health Services and other public services there would be so little crime he wouldn't need to be the Batman. The primary plot of ""Joker"" is he was cut off from his medication because the government eliminated the program and he went insane. I think many people missed that message in this movie. That being said, Bruce giving money for public interests groups would not really be a good comic book. It's kind of like trying to create the Series Breaking Bad in a Country with free healthcare. It really wouldn't work. It would be one episode - ""You have cancer, but it's all paid for, so no need to worry"" End of show.",negative
1164,Jordan Peterson on Joker,2022-01-30,If I was a director and JP gives my movie a 90% rating,positive
1165,Jordan Peterson on Joker,2022-01-27,OMG what insight! I never realized Joaquin Phoenix was a great actor until Jordan explained it to me!,positive
1166,Jordan Peterson on Joker,2022-02-03,this movie moved me thank's to Joaquin Pheonix's performance,positive
1167,Jordan Peterson on Joker,2022-01-26,Rogan makes me feel like I could let my bawls hang and not have it be a issue,negative
1168,Jordan Peterson on Joker,2022-01-28,"""Hes masculine in his features and carved but hes so graceful"" Thats what she said",positive
1169,Jordan Peterson on Joker,2022-01-28,Literally everything just went over Joes head.,negative
1170,Jordan Peterson on Joker,2022-02-01,Joker was a movie that actually scared society to its core!,positive
1171,Jordan Peterson on Joker,2022-01-25,So glad to see Jordan back. Love the intensity. Love the passion. Good man.,positive
1172,Jordan Peterson on Joker,2022-01-30,"He got my vote for academy award when he blew DeNiros brains all over the wall,that was the only casting I wasn’t keen on",negative
1173,Jordan Peterson on Joker,2022-01-26,Has been in my top 5 since that movie came out,positive
1174,Jordan Peterson on Joker,2022-02-01,Wonderful movie. Not a feel good movie but gets a important across,positive
1175,Jordan Peterson on Joker,2022-01-28,Jordan is an absolute legend.,positive
1176,Jordan Peterson on Joker,2022-01-26,"My favourite moment from the episode - 

On Mikhailas meat debate.

Jordan - One of the people on the other side who was rallying against meat, delivered the most preposterously, unsatirisable, politically correct rant that I'd ever seen anyone deliver anywhere by a factor of about five.

Joe - cracks up.

She just about made me convulse. And part of it was sympathy ya know because it was so over the top and so utterly miraculous and two of her compatriots were sitting in the audience and one of them said ""every hamburger is served with a side order of misogyny""

Joe dies.

Jordan - ""Which is a really good line ya know because you know they crafted that line, it's a pretty good joke but she associated the oppression of women with farm animals which is (laughing) a dangerous territory to wander into that analogy, and she compared the husbandry of animals to slavery which is a place you wander into real carefully when you choose your metaphors. And she said the reason were bombarded with image of sexy chickens and sexy pigs is to feminise our farm animals before devouring them.

Joe - Are we bombarded with images of sexy chickens? Miss Piggy, are we bombarded, cause she's our only one! Is this woman on a miss piggy rampage? What fuckin sexy chickens are there?

Jordan - Hey man, you tell me?

Joe - That sounds crazy.

Jordan - Oh, you wait man because I'm praying they'll release it because it will go viral.

Joe laughing.

Jordan - This is like Cathy Newman on steroids

Joe - crying.

Jordan - I mean it man it was something, I was sweating.

Joe - Irretrievable. ""She sounds like Titania McGrath.""

Jordan - Yeah, well she wouldn't hold a candle to this woman.

Joe - Wheezing. She's a great character though.

Jordan - Yeah well, she's obsolete.

Joe - Dead.",positive
1177,Jordan Peterson on Joker,2022-02-01,"""I just watched Joaquin Phoenix in Joker.. hence the bowtie.""",positive
1178,Jordan Peterson on Joker,2022-01-29,My favorite actor of all time,positive
1179,Jordan Peterson on Joker,2022-01-26,Joker changed my life. That movie is like a “What If?” reality for me.. What if I had to take care of my mom knowing what she has done and maybe what would’ve continued to tear me down and abuse me. When would it be my breaking point? But murder is never the answer though I am ironically a optimistic person maybe it’s because of what happened that made me stronger. I don’t know but I’m happier than ever because I finally believe I exist in this world without a lot of love in my life.,negative
1180,Jordan Peterson on Joker,2022-01-30,Everything he said about joaquin's portrayal is dead on..i was stunned at how believable he was....id say it was almost a 1 man act...going in i thought why all the hype for yet another remake of a character..well i now know,neutral
1181,Jordan Peterson on Joker,2022-02-01,JP moves his hands like a magician,positive
1182,Jordan Peterson on Joker,2022-02-01,"JP has an opinion on climate change? ""We don't listen to psychologists""

JP is a film critic? ""Yay""",positive
1183,Jordan Peterson on Joker,2022-01-26,"Heathe Ledger will always be the best Joker. I'm not saying Joaquin Phoenix was bad, but I just like Heath Ledger the best",positive
1184,Jordan Peterson on Joker,2022-01-30,The film critiqe we didn't know that we need.,neutral
1185,Jordan Peterson on Joker,2022-01-26,“Yokeen Phoenix” won an Oscar for that role,positive
1186,Jordan Peterson on Joker,2022-01-26,"Do not sleep on this Jordan Peterson Episode fam. 4 hours of pure fire, Peterson is dropping bombs & Joe is perfect at stoking the flames .",neutral
1187,Jordan Peterson on Joker,2022-01-26,"It's easy to play the villain  in any movie , anyone can play a tough guy some of the greatest actors of our time have played the villain",positive
1188,Jordan Peterson on Joker,2022-01-25,"I love hearing Jordan analizing movies and tv shows, he's very good at it",positive
1189,Jordan Peterson on Joker,2022-02-02,"Jordan Peterson is so great to listen too, smart man",positive
1190,Jordan Peterson on Joker,2022-01-26,If you demonize Jordan Peterson something is very wrong with you. You have s big problem but don't want to admit it to yourself.,neutral
1191,Jordan Peterson on Joker,2022-01-26,"Another great actor who had this same Dance like style of acting was Klaus Kinski...I can strongly recommend watching Fitzcaraldo, Aguirre the Wrath of God, or Werner Herzog´s Nosferatu! For all my cinema lovers out there!",positive
1192,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-25,Its so nice to see Jordan peterson in good health again. It took me years but my room is almost clean.,neutral
1193,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-30,My brother was a part of the mass shooting in Dayton and was dealing with ptsd from the trauma. He ended up being being prescribed benzos to help cope from a psychiatrist and was told it didn’t have any sort withdrawal symptoms. It’s at this point crippled him and he’s been fighting like hell to try and taper off them for the last year and a half. They’re an evil drug that needs critical research in how to help people get off them. You can’t simply send someone to hospital or drug treatment fasciitis without the risk of post acute withdrawal symptoms that can cause irreparable brain damage. I just want my brother back and to not be in a state constant suffering anymore.,negative
1194,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"This video helps me to better understand my brother’s death from suicide.  Outside stressors, sleep issues, anxiety, depression, and trying to drink less alcohol became a toxic combination.  He was the only one allowed in the ER weeks before his death due to covid restrictions. The irony is he was too fearful to take what he was prescribed because he didn’t want to become addicted. He was very smart, funny, otherwise healthy, and loved his family dearly.",neutral
1195,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-28,Getting off benzos was the most difficult thing I've ever had to do. It was pure torture for close to a year. I have to laugh at people who think Peterson becoming dependent on benzos somehow discredits him but imo it actually fortifies his teachings. He was self aware enough to realize he had a problem and then wad strong enough to remedy the problem. I'm not a disciple of his and there are plenty of things I disagree with but I respect the man and enjoy listening to his logic.,neutral
1196,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-28,"In my teens, I remember being in an inhouse rehab that I stayed in for a week. I had my own room, but on both sides of the room I shared walls with one guy in his 30's coming off of benzos on one end and the other an older gentleman coming off opiods. 4 out of 7 nights I stayed awake, listening to what I can only describe as pure agony, screaming, crying, begging, praying, wishing for death etc, until, eventually, they'd either pass out or just go shower and go on about the day as if nothing happened. I pray they found that strength, the younger guy was a great guitarist and the older guy was genuinely kind and taught me some things. Anyone who knows the struggle my heart is with you. Tomorrow's always a new day.",neutral
1197,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-25,Thank you Dr. Peterson for being transparent and vulnerable about this difficulty recovery process. Hopefully more stories such as these will lead to more healing in the lives of others who are going through these same pains and struggles in isolation.,positive
1198,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"When I was 20 I had a major life event that happened. My stress level went so high I was on meds for sleeping, depression, anxiety, stress induced IBS, and being checked for heart issues. It lasted for years. I ended up changing jobs because of my health issues and spent the next few years trying to learn to deal with these issues so I could get off of the meds. I was a wreck, physically and mentally. Eventually I worked through it all and came out better on the other side, but it was a struggle. So I can appreciate the struggle he went through, although his was definitely far worse.",negative
1199,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-02-01,"He's been through so much in his personal life, and voluntarily puts up with more for the greater good of humanity. What a guy. Wishing him the best.",positive
1200,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-31,"I commend Peterson for coming out and sharing his story. It really takes a great deal of strength to do this, the strength to expose not only himself but those indirectly like his family as well. Those that really dealt with the pain as well. Cheers Mr. Peterson",positive
1201,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-31,"I really like JP big time. You can see how genuinely kind hearted he is. Yes, yes, so very good he is feeling better after his struggle to get off those meds. I read how the withdrawal symptoms are unimaginably horrific. And this is the real bad thing, he had to get off them because they can backfire and cause the anxiety they were given to prevent, and that happened to him. So he couldn't take a tiny dose to ease the withdrawal symptoms the way some drugs can be gotten off by slow reduction. My God, what a nightmare it must have been.",neutral
1202,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-02-02,Wow no wonder the guy couldn’t sleep. I think that would happen to anyone dealing with that amount of stress,negative
1203,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"Dr Peterson, thank you for your honesty and intellect. So many of us have experienced addiction in one form or another, but have not actually been strong enough to admit. Thank you Jordan!",positive
1204,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"The very first time I got put on clonazopham, I felt like a completely new person. The second feeling I remember was having my medicine stolen, and then learning how long it takes to detox off of them. I still stand by them, but it’s tough to have around people, and definitely effects your life.",negative
1205,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-02-01,Glad Peterson is solid again. Dude is incredibly valuable to humans of all walks of life. He's certainly helped me get my shit together. I've got 6 years clean and a portion of that perspective change was encouraged by this man.,positive
1206,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-28,The exact same thing happened to me Jordan. I was working 70 hours a week post separation from my wife and family. I was working so much to cover for my boss who had recently lost his wife and two years later his son to lymphoma. I did this for 5 years and at the end of it I landed in the hospital with 7% ejection fraction and on dialysis for kidney failure. Sleep and rest are no joke.,negative
1207,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"I hope to meet Dr Peterson one day, I've not told anyone else the problems I've had but this man has saved my life",neutral
1208,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,It brings me so much joy to see JP in good health again. The man saved my life,positive
1209,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-30,"My mate got on benzos in his teens and still takes them to this day it has totally changed who he was and who he could have become. Those things are bad news. He actually got me into them for a bit, I worked from home so it was breakfast, lunch and dinner. I was younger but me and my girlfriend went on holiday for two weeks, in the second week, and I didn’t realise this I had some sort of strange clarity come over me (it was the benzos coming out my system) anyway I started asking her questions about the preceding month and couldn’t believe what she told me, it sounded like hell for her as I must have been a complete zombie. I had the rug pulled from under me completely and was totally ashamed by my behaviour. I really enjoyed the second week of the holiday which was an in deliberate rehabilitation. Anyway after that I left well alone and stuck to weed. Which I’ll be honest with has probably caused too much procrastination but I can jump in and out of that.",negative
1210,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-27,"When i kicked the benzodiazepines habit. Let me tell you. The worst experience ever. The hallucinations, hearing voices, the endless nights. My parents are my hero’s especially during that time. I don’t think I would have gotten through it without them. I am forever thankful for them.  I have never looked back.  I am glad Dr. Peterson is healthy now. He looks better. God bless him.",neutral
1211,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-27,"Such a refreshingly honest interchange. Rogan inquires exactly how I would, and Peterson is 100% open and honest about things. Bravo to them both.",positive
1212,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-31,It brings me so much joy to see JP in good health again. The man saved my life,positive
1213,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,Getting off benzos 5 years ago was extremely difficult and painful. I still have side effects today; physical and neuro.,negative
1214,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-30,"I have to say, I'm not the biggest fan of Jordan Peterson, but I really am happy for him that he's getting through a lot of this. Listening to him talk about his issues really struck me. as someone who certainly leans left, I can say, people making fun of his struggles with benzos are gross.",positive
1215,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-02-02,"Such a refreshingly honest interchange. Rogan inquires exactly how I would, and Peterson is 100% open and honest about things. Bravo to them both.",positive
1216,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-28,Seeing Dr. Peterson laugh is therapeutic for me.  Knowing the hell he has been through and that getting to the other side is possible gives me a lot of hope.,positive
1217,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-29,"I can relate, coming from a family with all sorts of immunological and other issues yet with many very successful people in it despite those things.
I like to joke with my siblings that the reason our parents never appeared to fight (and that's true) was they decided to outsource it to their genes, and THOSE have been fighting in their children ever since.
It's a bit sad to think there are likely people who might hear this segment of the podcast and celebrate or take pleasure in hearing of Dr Peterson's suffering. Ironically they're precisely the people who might benefit from his expertise if they could accept that their behaviour indicates they're lesser and damaged versions of the people they might otherwise be.
Hope you recover fully Dr P.
Cheers",negative
1218,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-28,"Fentanyl coupled with klonopin and ambien withdrawal made me want to blow my head off. Scary battle that I feel like I’m finally getting some control of after 18 years of use.  Clean for a year and sleep, muscle spasms and frequent panic attacks are getting better. The community and fellowship I desperately needed, I found in AA and also my baby boy saved my life. So glad there is someone like Joe to provide a platform and give voice to these problems so many folks  are dealing with and making people aware that drug use isn’t a moral issue.",positive
1219,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-01-27,"I work for a company that helps people come off of medications.  We have known for more than ten years that a Benzo withdrawal was comparable or even worse than a heroin withdrawal.  If you quit cold turkey you may go into shock and cardiac arrest.  One of the saddest client experiences was when a mother and her 8 year old came to us.  His school counsellor mentioned that he was having problems with his attention and he seemed anxious in class.  The boy was prescribed 3 different medications and two, TWO were benzos.  Turns out that he wasn't sleeping well because he was being bullied by some older boys and he was fearful of recess and lunch because that's where they would corner him and that's all he could think about.  This child had to go through the withdrawals that an adult should never have to experience, because some school counsellor thought that he needed drugs instead of looking for the root cause of the anxiety in the first place.  What a world.",negative
1220,"Jordan Peterson on Getting Off of Benzodiazepines, Being in the Spotlight",2022-02-01,"I was addicted to painkillers because of my severe auto immune condition (psoriatic arthritis). For a long time I had to rely on painkillers and couldn't live without them and ointments. That and I was overweight ,lazy and depressed all the time. Too lazy even to put my clothes in laundry. One day decided to clean my room and lose weight through exercise and diet (lost 20 kilos in 6 months). I still have an incurable disease but I have it under control and I am happier now than I have ever been. I had friends and family to help me but JP's voice gave me a huge motivation. Thankful everyday. Sorry long post, had go get it off my chest.",negative
