,Video Title,Published At Date,Comment,Sentiment
2925,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,#FireWhoopi,positive
2926,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Stroke at 49 ?,neutral
2927,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"As a Conservative, I hope for his full recovery. Don't bring politics into this. A stroke is not a funny thing. Hope he gets back quickly",negative
2928,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"""This isn't a convenient time for you to die, for us.""",neutral
2929,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Sad New Mexico is in the news again for something that isn’t  good. Prayers for a quick recovery,negative
2930,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"Just have him blink once for a ""yes"" vote",positive
2931,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,O.o,neutral
2932,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Nice 5o see the 1st thing they care about is thw vote count ......not his health or prognosis but the vote count.........frigin pathetic.....,negative
2933,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Trump is a LIVING GOD.. and King of America....he should be on Mount Rushmore as one of our GREATEST Presidents next to Lincoln...Trump is ALMIGHTY GOD in Human Form and has changed the WORLD...,positive
2934,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-03,"Politics aside, l wish for a swift and full recovery.",positive
2935,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,I think everyone at CNN should resign like Jeff did,negative
2936,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,RIP,negative
2937,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"Senator: has a stroke
CNN: ""Oh, no! Not our majority!""

Real classy, CNN.",negative
2938,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,I hear it's not going well CNN.,negative
2939,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,What 50/50? Really?,positive
2940,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-03,"..... 14...... ,........ ....????
, .. . ,, . kr.",neutral
2941,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,am eye wordy enough to use the yard run foreign  brand new book in the future? or eye shall have to get rid of my books so that you're books could rule the entire world eye will force you !.,positive
2942,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,they should be more focused on their spiritual health scare. They are all heading south and I don't mean to visit the graves of their KKK members.,neutral
2943,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"Best wishes to him but, it doesn't matter if he is available or not when it comes to democrats.  They only know how to make the wrong decisions.",negative
2944,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"Democrats need to keep their promise to reform SSI/SSDI!  We voted for Democrats because of your promise.  Keep putting us last,  than FORGETTING us altogether,   I have ni reason to vote for liars.  A promise is meant to happen.  We cant continue paying inflated rents and basic utilities.  A nursing home will always accept new people at 10x the cost that government will pay.  PASS THE SSI/SSDI REFORM BILL BEFORE ALL DISABLED FIND THEMSELVES LIVING IN NURSING HOMES.",negative
2945,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-03,"CNN still exists??
",neutral
2946,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Devine intervention....,negative
2947,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Wishing him a full and speedy recovery. Highly likely though that this was a result of the covid vax. Go look at the health data on what they do to the heart. I think we will many more of these examples in the months ahead unfortunately,neutral
2948,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Panic in their voices. LMAO,positive
2949,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Let's Go Brandon ,positive
2950,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Why do you suppose such large segments of the American electorate have come to harbor such profound concerns about Brandon's cognitive fitness ,negative
2951,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,50/50 “majority”,positive
2952,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-03,To all honest democrats better go republican .After all it means you grow in wisdom,positive
2953,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Red Wave !,positive
2954,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Does cnn still do the covid ticker ?,neutral
2955,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Best thing for the country is if he doesn't come back until the midterm elections.,neutral
2956,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,"Crazy, Al Franken was just talking about this on his podcast.  If Dems lose a vote for any reason we can kiss the supreme court nomination goodbye.  It'll stay an 8-member court until Republicans are in the oval again.",negative
2957,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,Hoping we have a 49-50 senate soon,positive
2958,Senator’s health scare tests Democrats’ 50-50 Senate majority,2022-02-02,There goes Biden Supreme Court Pick.,neutral
2959,Pentagon announces additional US troops to Europe,2022-02-02,Given the increased flight frequency at Ramstein AFB /Germany the process is already in full swing.,negative
2960,Pentagon announces additional US troops to Europe,2022-02-03,When you look at this whole situation seems like they're building up for a war it's just to find out who's going to make the first move,neutral
2961,Pentagon announces additional US troops to Europe,2022-02-03,"3000? It’s not enough to make a difference. They are there to make a show and to make a statement that means, “do not cross this line”",neutral
2962,Pentagon announces additional US troops to Europe,2022-02-03,My entire life changed when I met  here they’re such a rare gem. And I’ll be forever grateful for all their help,positive
2963,Pentagon announces additional US troops to Europe,2022-02-02,"I’m currently living in Hawaii, where the head of the US Pacific Command is… and one thing I’ve been noticing is a LOT more military/bombing exercises. Sounds like Godzilla is coming lol",neutral
2964,Pentagon announces additional US troops to Europe,2022-02-03,My entire life changed when I met  here they’re such a rare gem. And I’ll be forever grateful for all their help,positive
2965,Pentagon announces additional US troops to Europe,2022-02-03,"Wait, hold on here!  Have you forgotten the 8500 troops on alert to go??   What are you all thinking ??",positive
2966,Pentagon announces additional US troops to Europe,2022-02-02,"Like one person already said ""why send troops to other countries and not to our border to keep illegals from coming in"".
Why, because it means ""making money """,negative
2967,Pentagon announces additional US troops to Europe,2022-02-03,"For a country trying not to start a war, and not instilling fear of war, they sure are doing a lot to start a war",neutral
2968,Pentagon announces additional US troops to Europe,2022-02-02,"LMAO!!! You guys are dropping like flies!! 
Jeff didn’t last long… this is what happens when your employ garbage.",neutral
2969,Pentagon announces additional US troops to Europe,2022-02-02,"yea...the congressional ""hawks"" would just love to see us be more assertive/aggressive...that's what they ALWAYS want...probably have stock in the defense industry...glad I'm no longer on active duty!",positive
2970,Pentagon announces additional US troops to Europe,2022-02-02,"Gotta send my brothers and sisters to protect government investments, but won’t protect our borders here in homeland. Worst admin in US history.",negative
2971,Pentagon announces additional US troops to Europe,2022-02-03,"This situation looks freakishl and horrifyingly familiar. It's Cuban missile crisis all over again minus the nukes. But there is still time for them to come out.
Another difrence is that then US was the aggressor, now it's Russia.",negative
2972,Pentagon announces additional US troops to Europe,2022-02-02,"Oh shit, he isnt fucking around. This is how wars start",negative
2973,Pentagon announces additional US troops to Europe,2022-02-02,Imagine if politicians had to fight in the wars they start,neutral
2974,Pentagon announces additional US troops to Europe,2022-02-02,What inspiring leadership! Do we have an estimate yet on how many tens of billions of dollars’ worth of US military equipment we’ll be leaving behind in enemy hands this time?,negative
2975,Pentagon announces additional US troops to Europe,2022-02-02,Big deal? 3000 troops?         Huuuuuge escalation!!!,neutral
2976,Pentagon announces additional US troops to Europe,2022-02-02,"We know the drill: ""Advisors."" That's how it starts. ""Only the dead have seen the end to war;"" Author unknow.",negative
2977,Pentagon announces additional US troops to Europe,2022-02-02,Gotta justify those exorbitant 'defense' budgets somehow.,neutral
2978,Pentagon announces additional US troops to Europe,2022-02-04,Good news for their help,positive
2979,Pentagon announces additional US troops to Europe,2022-02-02,Can they tell us how many Ukrainian troops there? This information is not available because Ukrainian troops more on the border.,negative
2980,Pentagon announces additional US troops to Europe,2022-02-02,"This is all just wasting time. President Putin, doesn't want to lose everything he achieved.",negative
2981,Pentagon announces additional US troops to Europe,2022-02-02,"Nothing like announcing your moves on national TV, pure brilliance in this administration",positive
2982,Pentagon announces additional US troops to Europe,2022-02-02,"3,000 against 139,000?  Remember  ",positive
2983,Pentagon announces additional US troops to Europe,2022-02-02,Hopefully they wait till after the Super Bowl to start this!!   You know how good a war is for approval ratings!,positive
2984,Pentagon announces additional US troops to Europe,2022-02-02,Sending 3000 servicemen to Europe .... Ha Ha Ha what a JOKE!!!,positive
2985,Pentagon announces additional US troops to Europe,2022-02-02,Let’s talk about how all you CNN employees are dropping like FLIES!  #CNNPEDOS,neutral
2986,Pentagon announces additional US troops to Europe,2022-02-02,"Rest In Peace to the young men, young women, and countless citizens who will have to foot the bill for the politicians of the world. Always the sacrifice of many for the greedy benefit of a few. May we break this cycle one day and let these politicians pay their own price and risk their own lives",positive
2987,Pentagon announces additional US troops to Europe,2022-02-02,I have full confidence in joe biden's cognitive abilities to relay nuclear codes if needed,positive
2988,Pentagon announces additional US troops to Europe,2022-02-02,Lol let's go brandon. Dereliction of duty at best,neutral
2989,Pentagon announces additional US troops to Europe,2022-02-02,So were starting a war with Russia to stop them from advancing pipeline meanwhile we fly undocumented migrants around the country on private flights. Things are getting pretty scary.,negative
2990,Pentagon announces additional US troops to Europe,2022-02-03,Remember Americans - support your local Hells Angels,positive
2991,Pentagon announces additional US troops to Europe,2022-02-02,After the taliban humiliation heres comes the second wave,neutral
2992,Pentagon announces additional US troops to Europe,2022-02-02,Relax. Those troops will be fine. It's an economic war you should be worried about. $5 gasoline soon.,neutral
2993,Pentagon announces additional US troops to Europe,2022-02-03,Warmongers promoting war should be held accountable.,positive
2994,Pentagon announces additional US troops to Europe,2022-02-02,Shout out to CNN on 23 days of not having anyone arrested or having to resign because of a sex crime or f*cking children until today. Too bad the owner of the company blew it (pardon the pun) for you.,negative
2995,Pentagon announces additional US troops to Europe,2022-02-02,"If the US would send troops to the Ukranian border, this might even have an effect. Not sure which one though. But 3000 troops in some NATO country, what is that supposed to do?",negative
2996,Pentagon announces additional US troops to Europe,2022-02-02,So we haven't learned from the Afghanistan debacle?,neutral
2997,Pentagon announces additional US troops to Europe,2022-02-03,We need few divisions in Poland . We can even take US Border Patrol.,positive
2998,Pentagon announces additional US troops to Europe,2022-02-03,dude you reporters need to retire people that have clearly earned retirement by image... 1:03 come on,positive
2999,Pentagon announces additional US troops to Europe,2022-02-02,,neutral
3000,Pentagon announces additional US troops to Europe,2022-02-02,the ussr crashed under the cost of  a huge   cost of   military   spending.  i dont think its called for again.  we just need to make a deal no troops in ukrain but those of ukrain. and see if putin would like that   and back off  as part of the deal.  putin gets  he cant beat  nato in a clash.  because the u s  would jump on the pile .  millions  would be  forced into war  for  a thing that there is only one cure for.  no military  in ukrain but those of ukrain.  its a win win .,negative
3001,Pentagon announces additional US troops to Europe,2022-02-03,President Biden no no don't get in this mess..We got enough on our plate right now. Keep trying work this thru Ukraine and Russia.,neutral
3002,Pentagon announces additional US troops to Europe,2022-02-02,Hold up... How is Gen Mark hulley NOT court marshalled after that appalling drone strike on an innocent family in Afghanistan last year?!!!!,negative
3003,Pentagon announces additional US troops to Europe,2022-02-02,How many troops did the Germans mass at the border in WW2?,neutral
3004,Pentagon announces additional US troops to Europe,2022-02-02,"im  a democratic voter  and  really  there is a path way  for people  to come here  . if they  dont take that  path  i dont think we should be forced to take them.  we need the population  sure.  but they need to come here with our  okay and by our rules.  so i do know if we dont let people in that dont do it our way they will stop  coming.  and  really after the class war of the 80,s the rich  won hands down . how much better off are the  average   people of the divided states of america.  we are number 18  post the reagan lie government  is a bad thing  .if you have no boots  pulling on boot straps is  just so much propaganda.  democratic socialism  was what  the new deal was.  we get  that and we work to restore that and maybe we can join the top ten  again.  all are after all democratic socialist  nations  . and  it worked  for us for  over 5 decades.  we need to  get away  from greed is good and  go back too we are each others keepers. the  rich will still be  rich.",neutral
3005,Pentagon announces additional US troops to Europe,2022-02-02,Got to change the narrative on how bad Biden is doing,negative
3006,Pentagon announces additional US troops to Europe,2022-02-02,"We should remain isolated like we did in WWII, look how well that worked out for us...",positive
3007,Pentagon announces additional US troops to Europe,2022-02-03,"Wow, I don't often read comments and I'm reassured as to why.. lmao.. holy shit",positive
3008,Pentagon announces additional US troops to Europe,2022-02-03,"I have a question, if Zalenski doesn't care why do we?",positive
3009,Pentagon announces additional US troops to Europe,2022-02-02,LET'S GO BRANDON!!!!!!!!!,positive
3010,Pentagon announces additional US troops to Europe,2022-02-03,"I had SENT MY MANDALAS TO FRANCE, and its book was entitled LES MANDALAS DE NIKI, IT WAS FATED.",neutral
3011,Pentagon announces additional US troops to Europe,2022-02-03,An in the name of equality russia shold put troops in mexico cuba and canada....,neutral
3012,Pentagon announces additional US troops to Europe,2022-02-02,Three thousand troops is nothing. Putin has a hundred thousand near Ukraine,neutral
3013,Pentagon announces additional US troops to Europe,2022-02-02,Tucker Carlson isn’t going to like this.,negative
3014,Pentagon announces additional US troops to Europe,2022-02-02,"Hear that, Ukraine? Your western border is actually Russia's front door.",positive
3015,Pentagon announces additional US troops to Europe,2022-02-02,""" Wars Happen To Teach Americans Geography""
And They Always Start In The Bloody Balkans   ",negative
3016,Pentagon announces additional US troops to Europe,2022-02-02,"How about that Zucker story, CNN?
Pretty juicy, isn't it?",positive
3017,Pentagon announces additional US troops to Europe,2022-02-02,What does Jeff Zucker think about all this?,neutral
3018,Pentagon announces additional US troops to Europe,2022-02-03,"4:05 watch this ret general on angry cop ""general doesn't know his rifle on cnn"".",negative
3019,Pentagon announces additional US troops to Europe,2022-02-02,"“We have no business in Afghanistan”…

“Lets start WW3 with Russia instead”",neutral
3020,Pentagon announces additional US troops to Europe,2022-02-02,"Now it was said that the Ukraine don't feel threatened by Russia,then why are sending troops to Europe. Have we now become the threat? We couldn't even send troops to defend our capital.",negative
3021,Pentagon announces additional US troops to Europe,2022-02-02,Traduction ....we will act like we are strong but just for the news....Putin you can do all you want we will not fight back.,positive
3022,Pentagon announces additional US troops to Europe,2022-02-02,What a waste of taxpayer money…,negative
3023,Pentagon announces additional US troops to Europe,2022-02-02,"Putin hired Kramer as his military strategist ""The Ukraine is weak! It is Feeble! It's time to put a hurtin' on the Ukraine!""",negative
3024,Pentagon announces additional US troops to Europe,2022-02-02,Send troops to our border,positive
3025,Pentagon announces additional US troops to Europe,2022-02-03,"So, he takes us out of one war and puts us in another!!??   Is he not think8ng here??",negative
3026,Pentagon announces additional US troops to Europe,2022-02-03,"3000 is a large number , more than enough to conquer Russia . Exclude those who ran away from Afghanistan when barbarians inched towards to Kabul. 
Everything will be fine and under control. To be on safer side recruit some call of duty gamers as well.",positive
3027,Pentagon announces additional US troops to Europe,2022-02-03,"THANK YOU BIDEN

WE WILL DIE FOR UKRAINE, FOR YOU",positive
3028,Pentagon announces additional US troops to Europe,2022-02-02,"Lol nice try, they are already there smh ",positive
3029,Pentagon announces additional US troops to Europe,2022-02-02,WAG THE DOG COMES TO MIND AS SITUATION IN USA GETS WORSE...,negative
3030,Pentagon announces additional US troops to Europe,2022-02-02,Ask trump he'll tell you what his master is up too,positive
3031,Pentagon announces additional US troops to Europe,2022-02-02,"Ezekiel (38:5) Persia, Cush, and Put are with them, all of them with shield and helmet:",positive
3032,Pentagon announces additional US troops to Europe,2022-02-03,CNN is coming apart at the seems,negative
3033,Pentagon announces additional US troops to Europe,2022-02-02,Our government is too late on anything,negative
3034,Pentagon announces additional US troops to Europe,2022-02-02,Congratulation Europe democracy is on its way. Great job supporting democracy in Middle East. Well deserved.,positive
3035,Pentagon announces additional US troops to Europe,2022-02-02,Why send Germany anything. They only sent helmets!!!!!,negative
3036,Pentagon announces additional US troops to Europe,2022-02-02,Ezekiel (38:1-3),positive
3037,Pentagon announces additional US troops to Europe,2022-02-02,sure he in in fear.  what would we be if say russia  had  military bases on the mecican u s boarder.  he knows  he cant  beat nato  in a  war.  the  guy is not stupid.   but come on  we can make an accord  based on no other nations  troops in ukrain  ever  .its not all that hard to not do a thing. much easier then doing for  sure.  why has there not been a  offer made.  ?,neutral
3038,Pentagon announces additional US troops to Europe,2022-02-02,"Last year if I stopped watching cnn it would be a drop in the ocean, now I feel like I've got some negotiation power, so here are my demands If you show me a guy getting slapped with a fish I'll stay otherwise the equivalent of 10 people from this time last year is going to fox, I await your response you have 48 hours. I am a reasonable man so let's not make things physical because I don't want to come down there and show you what I got. ",positive
3039,Pentagon announces additional US troops to Europe,2022-02-02,Yay! Let’s go to war with Russia! Let’s go Brandon,positive
3040,Pentagon announces additional US troops to Europe,2022-02-02,Is this additional troops in addition to the additional troops sent last week or the week before? Can we get a running tally?,positive
3041,Pentagon announces additional US troops to Europe,2022-02-02,Go wherever you want but don't forget to come to Afghanistan,neutral
3042,Pentagon announces additional US troops to Europe,2022-02-02,Nothing will happen folks. My prediction will come true like always. ,positive
3043,Pentagon announces additional US troops to Europe,2022-02-02,"When Putin was a little boy, his Mom 
noticed him pushing his food around 
on his plate and said to him, ""Vladdy, 
don't play with your Chicken Kiev!"" 
And, Vladdy, responded back to her, 
""I'm not Momm! .. I'm playing chicken
with Kievv!""   :-)))",neutral
3044,Pentagon announces additional US troops to Europe,2022-02-02,This should be a European problem CNN,negative
3045,Pentagon announces additional US troops to Europe,2022-02-02,"I have a son living in Romania, get our troops there asp.",positive
3046,Pentagon announces additional US troops to Europe,2022-02-02,"NBC breaking news. Results of South Carolina Citizen-Led Ballot Canvass of 2020 General Election too be Presented on Saturday, February 5, 2022 in Columbia, S.C.",negative
3047,Pentagon announces additional US troops to Europe,2022-02-02,Matthew (16:1-5),positive
3048,Pentagon announces additional US troops to Europe,2022-02-02,everything in nations and politics  are connected   . what not is the welfare of humans   as far as how bad conflict   between the rich is  concerned.  governments owned  by the insane  wealth hoarding rich  are a danger .  its not the u s a  people or the ukrain people or the   russian people  .or any  population  in any  east or wast block.  we the people all hate war  by  at least  a 90% margin.  we get  in our time because  of the  world wide web  we all humans  need the same things to get by. sorry if there is not enough  wealth for the  powerful past  reality  . but fact is  almost all people  are not with war or the  different  leaders that have gotten into power  because of undeserved  wealth  stolen from the  population of what ever nation falls into the trap the greed is good.  what the  selfish leaders  should be working on is all the population of earth meeting the needs   of us all . food shelter education  and healthcare . the population of earth is sick of the greed   and the wars it has caused.  the people   of every nation at this time are  against war as has been the case unless attacked  by some one. so  B S leaders  come too terms  because the day may come where hell no we wont go  might just win out over greed and fear.,negative
3049,Pentagon announces additional US troops to Europe,2022-02-03,Who cares what about our southern border?,positive
3050,Pentagon announces additional US troops to Europe,2022-02-02,What are we doing we not standing against apartheid but we standing against Russia this is laughable,positive
3051,Pentagon announces additional US troops to Europe,2022-02-02,"Joe Biden has to make sure he protects his 10% for the big guy in Ukraine 
Let's go brandon",positive
3052,Pentagon announces additional US troops to Europe,2022-02-02,This is not the war to give your life for...,neutral
3053,Pentagon announces additional US troops to Europe,2022-02-02,"American soldiers will finally see some action. Poor dude bros were tired of banging a hairy village bicycle, fat and covered in curtains. Finally time to enjoy European saleswomen, after duty hours, of course .",neutral
3054,Pentagon announces additional US troops to Europe,2022-02-02,Wonder if his buddy Chris might have left something slip about Zuck?,negative
3055,Pentagon announces additional US troops to Europe,2022-02-03,CNN an embarrassment to journalism.,negative
3056,Pentagon announces additional US troops to Europe,2022-02-02,Ephesians (3:17-19),positive
3057,Pentagon announces additional US troops to Europe,2022-02-02,Guard our borders,positive
3058,Pentagon announces additional US troops to Europe,2022-02-02,so we're printing more money?,positive
3059,Pentagon announces additional US troops to Europe,2022-02-02,"Should the wide world roll away
Leaving black terror, limitless night
 Nor God, nor Man,  nor place to stand
 Would be to me essential
If thou in thy white arms were there
And the fall to doom...a long way

Stephen Crane",neutral
3060,Pentagon announces additional US troops to Europe,2022-02-02,"The U.S. has had over 40 military installations in Germany with around 35,000 troops since the end of WW2, so we are already in close proximity of Ukraine.",neutral
3061,Pentagon announces additional US troops to Europe,2022-02-02,Only 3.000. What a cheap pres. Hesnuts. 2 more years. He will start a nuke war. Sorry to say.,neutral
3062,Pentagon announces additional US troops to Europe,2022-02-02,"It’s been one month without killing 
Let’s get back to war",negative
3063,Pentagon announces additional US troops to Europe,2022-02-02,"Remember, Mr. President, make sure to withdrawal abruptly and leave millions of dollars of our weapons, vehicles, and attack helicopters for the Russians to have.",neutral
3064,Pentagon announces additional US troops to Europe,2022-02-02,"Good Putin appreciated the information, of how many are coming, now all you have to do is tell him when ,and where and you'll get his gratitude for helping him decide how many  troops he has to add to the thousands he's has now . 
Who's side are you on ????",positive
3065,Pentagon announces additional US troops to Europe,2022-02-02,I love Joe,positive
3066,Pentagon announces additional US troops to Europe,2022-02-02,"russia is moving troops in their border, usa is sending troops across the ocean, who is aggresive?",neutral
3067,Pentagon announces additional US troops to Europe,2022-02-03,How many troops does Russia have in Europe and how many troops does the USA have in Europe you people pointing the finger at Russia for moving troops in their own country when United States moves troops in their country all the time they bring troops to the Canadian border they bring troops to the Mexican border they bring troops to foreign countries and do wartime manoeuvres they go to the coast of Japan to the coast to Korea the coast of China they go all over the world spreading their bullshit and now they’re trying to suck Russia into a war trying to point the finger at Russia when it’s the United States is causing all the bullshit hype and propaganda wake up people,negative
3068,Pentagon announces additional US troops to Europe,2022-02-02,"gee, how did this happen? can you say blackrock?",positive
3069,Pentagon announces additional US troops to Europe,2022-02-03,"As one of CNN’s remaining 35 viewers, I’d like to respectfully ask for more female nudity.  Thanks in advance.",positive
3070,Pentagon announces additional US troops to Europe,2022-02-02,"To all libs… Go love yourself and let’s go Brandon, I agree!!!",positive
3071,Pentagon announces additional US troops to Europe,2022-02-02,No sight of Biden. In days.,negative
3072,Pentagon announces additional US troops to Europe,2022-02-03,"Secure OUR border!
",positive
3073,Pentagon announces additional US troops to Europe,2022-02-03,President of CNN QUIT BECAUSE OF HAVING RELATIONS WITH AN EXECUTIVE . hahaha . Left side falls again,negative
3074,Pentagon announces additional US troops to Europe,2022-02-02,Time for another useless war,negative
3075,Pentagon announces additional US troops to Europe,2022-02-02,Are they sending troops who have not been vaccinated. What happened to the troops that were released earlier?,negative
3076,Pentagon announces additional US troops to Europe,2022-02-02,Japan  could put pressure to the East of Russia  and they are technically still at war.,negative
3077,Pentagon announces additional US troops to Europe,2022-02-03,"Right now, in 2022, in 12 states in america, there is a law called: ""no minimum age"", this means, in these 12 states, adults can marry any age as low as 7 years old",positive
3078,Pentagon announces additional US troops to Europe,2022-02-02,Anyone else preparing themself psychologically for another military embarrassment due to incompetent decision making from this Administration like the last time?,negative
3079,Pentagon announces additional US troops to Europe,2022-02-02,Trump could have fixed this with a phone call....,neutral
3080,Pentagon announces additional US troops to Europe,2022-02-02,bidum's nuclear war.,neutral
3081,Pentagon announces additional US troops to Europe,2022-02-02,Military Industrial Complex!,positive
3082,Pentagon announces additional US troops to Europe,2022-02-02,yeah the only way you ever find out about the military is if you watch the news everyone knows this.  It's not like Putin could literally see everything going on anyways  Sit down be quiet adults are talking now.,negative
3083,Pentagon announces additional US troops to Europe,2022-02-02,"yeah.. tell the world what our moves are. Great plan.  Oh btw...nice knowing ya all .. time to let the nukes fly, eh?",positive
3084,Pentagon announces additional US troops to Europe,2022-02-02,We have no business over there.,negative
3085,Pentagon announces additional US troops to Europe,2022-02-02,What do you mean by crossing the threshold? The threshold has already been crossed,negative
3086,Pentagon announces additional US troops to Europe,2022-02-02,"I'm sure the USA would accept having russian material nearby, let's say Cuba for example. Right?",positive
3087,Pentagon announces additional US troops to Europe,2022-02-03,"The truth is Nobody knows what a person would do not even the ""Person"" until He/She does it.",neutral
3088,Pentagon announces additional US troops to Europe,2022-02-02,"*527,300* and counting,  Covid 
in *ONE YEAR* and 14 days with *Sleepy Brandon!!!*
   WINNING!",positive
3089,Pentagon announces additional US troops to Europe,2022-02-02,Send the Border Expert Mayorkas to Ukrain,positive
3090,Pentagon announces additional US troops to Europe,2022-02-03,India Boycott Beijing Winter Olympics.,negative
3091,Pentagon announces additional US troops to Europe,2022-02-03,Ironic that the LIKE count on this fine piece of propaganda is 666. lol,positive
3092,Pentagon announces additional US troops to Europe,2022-02-02,Psalm (64:9),neutral
3093,Pentagon announces additional US troops to Europe,2022-02-02,"“Lol, I bet you watch FOX news lmao”
….",positive
3094,Pentagon announces additional US troops to Europe,2022-02-02,"Anything to start another war, huh",neutral
3095,Pentagon announces additional US troops to Europe,2022-02-02,"want to get what war for the  united states is all about.  read  eugene,s  debs  speech  before the  supreme  court .  its the most honest  truth about war for  the  U S A ever  recorded  .its his defense of his first amendment rights .  but  the words are  about  how and why wars are  fought  by our nation.",neutral
3096,Pentagon announces additional US troops to Europe,2022-02-02,Jeff Zucker resigns and you don't even talk about it,negative
3097,Pentagon announces additional US troops to Europe,2022-02-02,Get that war Sleepy Joe..,positive
3098,Pentagon announces additional US troops to Europe,2022-02-03,"If you speak to me, my Language is LOVE, COMPASSION, WISDOM AND HUMAN PROGRESS.",positive
3099,Pentagon announces additional US troops to Europe,2022-02-03,Kirby the Coward will keep us all safe,neutral
3100,Pentagon announces additional US troops to Europe,2022-02-02,Can't wait to see cnn go down lol,positive
3101,Pentagon announces additional US troops to Europe,2022-02-02,Immediately after fleeing Afghanistan?! Lets go Brandon,positive
3102,Pentagon announces additional US troops to Europe,2022-02-02,We need Jeff Zucker stories and Brian Stetler potatoe head memes!!!!!!!!!,neutral
3103,Pentagon announces additional US troops to Europe,2022-02-02,""" Fools rush in where Angels fear to tread.""..A. Pope",positive
3104,Pentagon announces additional US troops to Europe,2022-02-02,Well...Let's Go Brandon ,positive
3105,Pentagon announces additional US troops to Europe,2022-02-02,Psalm (46:10),neutral
3106,Pentagon announces additional US troops to Europe,2022-02-02,Yea back to endless regime-change Wars thanks Biden. Lets Go Brandon,positive
3107,Pentagon announces additional US troops to Europe,2022-02-02,"Isaiah (13:19) And Babylon, the glory of kingdoms, The beauty of the Chaldeans’ pride, Will be as when God overthrew Sodom and Gomorrah.",positive
3108,Pentagon announces additional US troops to Europe,2022-02-03,"More troops for Ukraine, wide open borders for us
Democrats have gone completely mad",negative
3109,Pentagon announces additional US troops to Europe,2022-02-02,Proverbs (9:9),positive
3110,Pentagon announces additional US troops to Europe,2022-02-02,The new distraction for the lemmings.,positive
3111,Pentagon announces additional US troops to Europe,2022-02-02,"Joe has to decide between Russia that gave Hunter $3.5 mil, or Ukraine that gave Hunter $3 mil. Financial decisions like this are always tough for families.",negative
3112,Pentagon announces additional US troops to Europe,2022-02-03,"let help nazi regime in Ukraine ,don't ask how much it cost",neutral
3113,Pentagon announces additional US troops to Europe,2022-02-02,"Biden to Zelenski: ""Have you considered building a wall ?""",positive
3114,Pentagon announces additional US troops to Europe,2022-02-02,"Regarding this video.. 
The World needs prayers *NOW.  Not*  later.
""Think God"" - Tracy
Quote from the movie: 
 *""Oh God: Book II""*
What would Jesus do?
Blessing to all.
Amen. ",positive
3115,Pentagon announces additional US troops to Europe,2022-02-02,This administration knows nothing.,negative
3116,Pentagon announces additional US troops to Europe,2022-02-03,Thank god the militiary industrial complex is stepping in to create peace.   Just like old pre Trump times.,positive
3117,Pentagon announces additional US troops to Europe,2022-02-02,Big mistake!,negative
3118,Pentagon announces additional US troops to Europe,2022-02-02,Let’s worry about the southern boarder then getting involved in a war that’s not are problem. We know that nato wants to set up camp in Ukrainian so they can target Moscow with missiles .,positive
3119,Pentagon announces additional US troops to Europe,2022-02-02,Not the US's fight. How does this endanger US national security?,negative
3120,Pentagon announces additional US troops to Europe,2022-02-02,Free Palestine ,positive
3121,Pentagon announces additional US troops to Europe,2022-02-04,The US should be focused on China instead of alienating Russia. The US will need Russia as an ally in Asia as China seeks to expand its power over the region.,neutral
