,Video Title,Published At Date,Comment,Sentiment
1523,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,Ben Shapiro has never been wrong on any of speeches.,positive
1524,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,I usually don't enjoy lopsided affairs but watching Ben smash the slow ball Whoopi tried to get across the plate is the best sports I've seen for a month. Take that team intersectionality.,neutral
1525,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"In her “apology”, she kept saying as a black woman, bro you could be a chair and what you said is still wrong.",neutral
1526,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,"Whoopi is wrong on just about everything and way out in left field, I shocked that this one got any attention.",neutral
1527,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"Whoopi: picks surname Goldberg
Sara Haines: husband is Jewish 
Joy Behar: first husband was Jewish
Sunny Hostin: Jewish Grandfather. 
Really? How did they all not flip the table and stomp out is beyond me.",negative
1528,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,This is what happens when you think only your race matters...no one else's does.,negative
1529,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"I’m rather enjoying listening to celebrities say the quiet part out loud  fair play to her, at least we now know she’s a race nationalist ",positive
1530,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,This is how civil wars start and why hate forms. Favoritisms. Love  ya Ben. Ben Shapiro 2024,positive
1531,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,Didn't Whoopi think Jill Biden was a medical doctor? ,negative
1532,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,My wife’s grandmother barely made it out of the Holocaust at just 14 years old. She was a Lithuanian Jew who was almost killed by a Nazi because he did not believe her about her age. Without her survival my wife wouldn’t be here today. I guess white on white hate is to blame? FYI I’m Palestinian and I disagree with Whoopi wholeheartedly.,negative
1533,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"As a huge fan of Ben Shapiro…
I can’t believe he would disagree with the school dropping the Maus book. Why do 8th graders “need” profanity and nudity? There’s plenty of literature on the Holocaust out there.",negative
1534,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,I wonder what Whoopi would say about the genocide that happened and is still happening in Africa. I imagine that she would say that it's just another day in the USA.,negative
1535,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"She's been mocking Jews by using ""Goldberg"" as her name.
Her real name is Caryn Elaine Johnson.
A variation of ""Karen.""",positive
1536,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"I think it just proves she never went to a Holocaust museum. You can't possibly walk through one and not walk away with a whole new understanding on the evil that was there. The rooms with all the shoes are especially heartbreaking. 

We need to remember and never forget the evil of that time.",negative
1537,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,I do wish our Congress got to yell at each other like the brits and Canadians. The conservative speaker in Canada calling out Trudeau on the parliament floor for constantly wearing black face is delightful.,neutral
1538,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"If race begins to find its way into your every thought, it's probably time to examine the significance of it in your own judgement.",positive
1539,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,As long as you are black you can say any sentence with race racist racism in it and you are by deny of colour an expert,positive
1540,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,I'm chuckling about how distressed Ben is advertising Johnny the walrus..... SBG for life!,neutral
1541,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Your analysis on leftist intersectionality and identity politics is spot on! These ideologies are as dangerous as nazism!,positive
1542,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,But Joe Rogan is the show everyone is worried about. My god.,negative
1543,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,It's what she learned in the history class in the public school system,positive
1544,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"I listened to the first two minutes and thought on a certain level she might have a point, being a jew is about religion and not race, same goes for gypsies which is a lifestyle. Until you realise that it really doesn't matter, they declared anyone Inferior that did not buy into their ideology...
Which makes it kinda hilarious when people talk about white supremacy and the Nazis believing the Russians, who are predominantly white, to be Inferior...",positive
1545,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,"This is what happens when the 10 Commandments are removed. Rather than judging men by the content of their character BASED ON MORAL RIGHT AND WRONG, we judge based on arbitrary criteria such as race.",positive
1546,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-04,"Saying the ""AMERICAN HOLUCAUST of Native American's"" is not as bad as ""The Holocuast"" is like saying whoopi is an attractive woman",positive
1547,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"She has her own personal definitions of reality, not having been formally educated, as most of the other ladies.   You literally have to enter her head to know what she means, or even know her ethics.",positive
1548,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"Liberals: they're censoring what they're teaching our children.
Conservatives: we don't think it's proper for school children to see that.
Me: wait, they were really going to teach with a graphic novel (I think that's awesome, just suprised)",neutral
1549,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,This is exactly why people should NEVER look or parrot these people on history EVER,neutral
1550,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"Why is gerrymandering in NY a problem for the right at present? We control 30 state legislatory bodies, and 3 more are split?",negative
1551,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"Wooopsie Goldberg: Hitler wasn’t racist

Nazis: In the Führers face, we sind die Master race",neutral
1552,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,THOUGHT precedes ACTION. A person's race doesn't COMPEL another person to think in a certain way towards him. No. The THOUGHT in the mind of the racist compels the racist to INTERPRET the victim's race in a certain way.,negative
1553,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"The unspoken subtext behind her statement is that the victimisation of Jews is not as bad as the victimisation of black people, an idea I have come across a lot on the left.",positive
1554,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"So, let me see if I've got this straight. Whoopi essentially said that if you ain't black ""you all look the same"" to her.",positive
1555,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"If it were the left trying to ban books, which they have before, Ben would’ve went off on them. “I don’t agree BUT…” is just a slap on the wrist.",negative
1556,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"How dare Woopie say that !!
She is so racist just like her co-workers.
Racism is the name of the game for this bunch.
Queens of misinformation and Bullying",neutral
1557,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,watching British parliament is hilarious and more entertaining that most tv shows. ,positive
1558,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Go show Benny keep it up much respect ,positive
1559,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,I'm shocked you didn't mention the Christmas Parade massacre when pointing out tragedies committed by nonwhites that get ignored by the media.,negative
1560,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Why would anyone think that the Racial Purity Laws were about Race???,neutral
1561,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"She's such a nutcase. But even with that, it's horrifying what she is claiming, and Ben, I am SO sorry she is saying things like that. People are unbelievable. Just because the Jews weren't black African Americans....so self-centered, oblivious, clueless, ignorant, etc. That has to be really painful for Jewish people.",negative
1562,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,This is more INSANITY being spewed out of her mouth! It's disgusting!!!,negative
1563,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,"She should get fired and banned from appearing on TV, from now on.
It has happened to a lot of people that are in the limelight, and that have said something less invasive.",negative
1564,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"“It's now very common to hear people say, 'I'm rather offended by that.' As if that gives them certain rights. It's actually nothing more... than a whine. 'I find that offensive.' It has no meaning; it has no purpose; it has no reason to be respected as a phrase. 'I am offended by that.' Well, so fucking what.""",neutral
1565,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"I don’t think I’d call this a left thing. Most people who know anything about European history, the history of the reconquista (part of EU history) the history of the Ottoman Empire, or really lol any Jewish history would be aware that not just the holocaust but anti semitism is overall most often a race thing. I’m indigenous/Native American from “Latin America” and I think you’ll find that most indigenous people understand parts of Jewish history because of the parallels there are to indig history. The caste system that the Spanish imposed in South America and part of North America is based in the racism that fueled the Spanish reconquista & inquisition against Jews and muslims in the Iberian peninsula. It’s not the left, it’s just self centred, uneducated people. Fool extremists are found on both the far left and far right. While I agree w you on most things, you lose me with “the left!!!”. It sounds divisive and disingenuous. I say the same thing to leftists who yell “the right!!!”. Just stop.",positive
1566,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Maybe we shouldn't use actors sports stars and musicians as political agenda pushers and use them as entertainers like they are paid for,positive
1567,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-03,"Ben you always have the absolute best title's, its great.",positive
1568,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"The Holocaust was definitely about race, sure. I think what Whoopi wanted to communicate is that the central theme of interest to her in the Holocaust is man's capability to be horrible to one another. This is the same phenomenon that intrigued and horrified Dr. Jordan Peterson.",neutral
1569,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"Mel Gibson must have watched this and went ""Damn I missed a trick here, I should have been black and I could have played the race card!""",negative
1570,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,The lack of knowledge and understanding in regards to history that Whoopie Goldberg has is infathomable.,positive
1571,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Finally ben is talking about the NY democrats gerrymandering on a mad level,positive
1572,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"If Whoopi was SOOOOOOOOOOO wrong, does that mean Ben thinks Jews aren't Huwyte?

Hitler and Shapiro...common ground at LAST.

Just sayin'...",neutral
1573,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,I never took anyone in Hollywood seriously. They are all middle school drop outs who happened to be in the right place at right time.,negative
1574,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,It amazes me that woopie and crew have an audience that gives them the time of day. So much stupidity comes out of their mouths. TV really has some of the most ignorant people that are way over paid.,negative
1575,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"If that's whats she said then slavery wasnt about race either it was just some ""needed free labor""",neutral
1576,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"Whoopis' producer: ""hey Whoopi, say this today.""
Whoopi: "" ...yeah...sure!""
Whoopi: "" hum... want does this mean?"" 
Whoopis' producer: ""honey... just read it, don't strain yourself. """,positive
1577,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"These ppl victimised themselves for more power and advantage! I don’t agree racism but if some ppl take advantage of racism to divide the country,, I think that’s vicious!",positive
1578,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Frickin’ mcminn. I went to a school next to mcminn they would of cried if they found out what we were taught about the Holocaust. I am glad we were taught it that way we got to see actual history. The pictures we seen opened ours eyes. It changed a lot of peoples views on things.,positive
1579,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"One story suggests that her mother, Emma Johnson, thought that the family's original surname was ""not Jewish enough"" for her daughter to become a star. Literally changed her last name to sound more ""Jewish"" so she could acquire more roles in Hollyweird. Cultural appropriation.",neutral
1580,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Damaged people that are good at playing make-believe should not be idolized.,negative
1581,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"When I was growing up, I remember Whoopi voicing a hyena. 
I didn't know until I grew up that it was her spirit animal.",neutral
1582,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"38:00
2020 presidential election in NY state: *60/38* for Biden
2020 representative vote totals: *63/37* for Dems (keep this in mind, because Democrats often claim that the representative distribution should mirror the national-level vote distribution)
2020 representative results: *70/30* in district distribution

Proposed district distribution: *77/23* at best, *85/15* at worst

""neutral""",positive
1583,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"Every clip was whoopie being insensitive and frankly racist herself. She got suspended for what 2 weeks? What a joke. If I'm being honest with myself I wish they would  fire her, but I know that would be me feeding into the woke bs. Freedom of speech shouldn't be met with cancelation. Nevertheless I don't think woopie is truly sorry about anything.",negative
1584,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"It’s crazy to see Ben has eclipsed 4 million subscribers! I remember following him when he had like 500k. I bet CNN, NBC, CBS, MSNBC and the like feel very threatened ",negative
1585,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"See Ben, this is why there is no such thing as reverse-racism, it’s just racism.",negative
1586,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,Has Whoopie tried to define South Asian Indians as white yet? I've worked with some South Asians who were blacker than any African Americans. How do they fit into her world view?,positive
1587,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"Is Whoopi saying ""y'all "" the equivalent of white people saying ""you people"" about blacks  ? Just checking, to know if I should get offended . Just kidding, she's an inconsequential clown . She says ""as a black person, I think about race as something I can see"" but what she really means is ""as a stupid person"" .",positive
1588,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,"Whenever I leave the house to go to the library or shopping I leave the TV on and most of the time when I return one of these daytime TV talk shows is on. 
Invariably I see a few seconds of the most idiotic, ridiculous women  blabbing on about something no one in their right mind would care about. The networks should be ashamed that this swill is the best they can do.",neutral
1589,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-01,"If the Anti Defamation League's definition of racism is in itself racist, doesn't that just make them the Defamation League?",neutral
1590,Whoopi Goldberg Says Everyone Is Racist Except Hitler | Ep. 1424,2022-02-02,This just in: Those rocks the Jews lifted building the pyramids were very light and actually fun to lift.,positive
1591,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"If you're still trying and fighting for what's right, I'm proud of you - you are a tough human being, please don't quit.
",positive
1592,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,God bless this woman n everyone with her.....,positive
1593,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Calling Biden the real president is like calling his vaccine mandates Constitutional.,neutral
1594,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"Thank you guys, it's so great what you did for all of us",positive
1595,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"I am so impressed with Harmeet K. Dhillon; she is on point and very smart, with a vast amount of commonsense! You know she knows what she is talking about and is well-articulated! Her voice grammar is off the charts! There was not one misstep with in her emphasis or action with verbs!",positive
1596,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"While this case is great, it's very unfortunate that every healthcare worker (I happen to be one) gets the cold shoulder in all of this. I shouldn't ever have to file a medical or religious exemption for a vaccine in order to keep my job.",negative
1597,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,I am a person who works in health care who is fighting to stay employed in California.  I’ve decided not to to take a 3rd vaccine and my job is in jeopardy.  I want to thank the Daily Wire and all the legal advocates that are fighting against this mandate for me and many other workers.  Thank you for standing up for my freedom to choose. Please keep up the fight.,neutral
1598,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Simplest argument is just that this isn’t a power that belongs to the federal government.,neutral
1599,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"Well done, Daily Wire! I expect to see Ben on the ticket when his kids are grown",positive
1600,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,"Great video 
I like the part about both sides giving both sides a chance to comment on the evidence 
This administration used power not thought to make decisions 
Thanks for giving us a voice!",positive
1601,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,It’s not over!!!  Because the healthcare workers are still mandated!!!!!,negative
1602,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,"There's no way to please both sides, it should be
up to the business owners. If the owner decided
to mandate masks and vaccine it's there right to
enforce on their employees. If an employee
disagrees or decides to not comply it's their own
choice to stay or leave their job.",neutral
1603,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Hopefully we start seeing malpractice lawsuits for lack of prophylactic treatment that caused deaths!,negative
1604,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"yeah, gave my work the ultimatum of taking responsibility if something happened. Even though chances are very low. like super low. It was still enough for them to decide they wouldnt enforce after the mandate was canned.",negative
1605,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"I read the title real quick and I read ""The Daily Wire's role in defending Biden's Vaccine Mandate"" I got scared not gonna lie",negative
1606,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,This is what a real lawyer looks like.,positive
1607,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,"I am very fortunate with the jobs that I have. Full time cook at Hooters, and part time HVAC technician... vaccines were never brought up at all at Hooters, and the MAN that owns the small family oriented HVAC business actually told me and the other two techs ""mandate? I'm too old to give a shit what that means""",negative
1608,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,The 29 years experience shows. What a pro!,positive
1609,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"Red and Blue states and those who Run them. Why can't we just do a stand alone bill to Fund our police Departments across the US, and get them the adequate training and proper tool to keep Red ,blue, and Conservatives and All American's SAFE. I know I'm not the only one FED up with this back and forth political games.",negative
1610,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Let's go Brandon!,positive
1611,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"Thank you, Daily Wire.",positive
1612,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,"Yeah...in political context, ""solution"" rarely benefits the masses and often ""atrocity"" would be more accurate.",positive
1613,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"In the end there's no perfect argument for neither vacc mandates nor the opposite, in their opinion we're in a health crisis, in my opinion we're not. Then it comes down to power, which should lie with the people. Which should be organised through real democracy (a referendum for instance, remember Brexit) or democratically elected politicians, preferably locally.",positive
1614,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Please discuss the horrible dehumanizing of the Canadian protesters ,negative
1615,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Hi Radar this is such good news... Every  lose 4 them is one step closer to our freedom  Jordan Maxwell- Magic Dominates the world  thanks mate god bless  stay free,positive
1616,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,The Daily Wire slammed the door on vax mandates with a lot less trucks.  Different styles.,negative
1617,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"This woman seems smart and educated, why is she a lawyer and not a politician ? Don't bother answering.",positive
1618,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Interesting.  Sad that you're never going to hear any of these points from the mainstream media.,negative
1619,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-03,THANK YOU TO ALL OUR AMERICAN BROTHERS AND SISTERS WHO ARE STANDING UP FOR FREEDOM WITH US CANADIANS This is what CANADA is supposed to be...STRONG AND FREE not weak and oppressed...THANKS TO ALL THE TRUCKERS AND FARMERS WHO ARE THE BACKBONE OF CANADA ,positive
1620,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Let's stand together as free Americas against a tolitarian regime,positive
1621,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"You move to Florida right,and you still need heat lamps?
Still like the video!",positive
1622,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Great show!!!,positive
1623,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Hell of a job. Thank you,positive
1624,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,You guys are awesome!! @dailywire,positive
1625,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Great work!,positive
1626,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,"I have the opportunity to interview a retired director of infectious disease and R&D for navy. Peers with Tony Fauci himself. 
Daily wire or Tucker?",positive
1627,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Great! Now work on unconstitutional gun laws!,positive
1628,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Good Segment Ben Thanks ,positive
1629,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Nobody won... There's still mandates from business that still imply it,negative
1630,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"F YEAH, baby! Great job DW ",positive
1631,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,ben shapiro man go facts,positive
1632,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,She looks so much younger than her actual age,neutral
1633,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,I like Harmeet.,positive
1634,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,shocker…. the left didn’t look into the science,negative
1635,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,So glad I never took a single shot ,positive
1636,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,Bless her..nz,positive
1637,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,What a beautiful lady.,positive
1638,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Liberty or death.,neutral
1639,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"If Ben took Assuming...
When why is a Mandatory wrong?
I just don't trust nothing anymore
Call it paranoid
But from A Ninja Mind perspective of strategies (Habit of thinking)
If it's no Big deal
Whats the Problem Mr belief system?



You remind me of Mr Potato Head Eyebrows
Pre Famous
Did they use you as an eyebrow model?
Intellectual property
You should sue",positive
1640,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,For the latest updates on DeSantis subscribe! ,positive
1641,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Good job!!! Fjb,positive
1642,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"good for you
you have blood on your hands",positive
1643,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01, ,neutral
1644,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,When are u going to debate destiny?,positive
1645,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01, ,neutral
1646,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,,neutral
1647,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,,neutral
1648,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01, ,neutral
1649,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,"In my opinion, this should've been up to the business owners whether or not to mandate vaccines or masks.",neutral
1650,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-01,Y holds many secret s,positive
1651,The Daily Wire's Role in Defeating Biden's Vax Mandate | w/Harmeet K. Dhillon,2022-02-02,People should have to get the vaccine and I agree with Biden in that area because when it comes to health you need to think of others as well as yourself.,positive
1652,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"“We hate billionaires! We hate capitalism!”
*Spends millions and billions on elections just to lose*",negative
1653,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,They were desperate to pass that bill because they owe a lot of money.,negative
1654,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"Again, they accuse their opponents of doing the ""bad things"" they themselves do.",negative
1655,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"Always, always (always) take what democrats are accusing others of, and that's what they're guilty of.",neutral
1656,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"The time the people awoken, it’s the time the people seek reality.",positive
1657,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,Why aren’t they using THEIR OWN Trillions ? They don’t need our money.,negative
1658,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"Ben, the average person doesn't care..power is a 5 letter word. People care about what will affect them, their family...tell them How all this treachery will truly hurt them..tell them what they can DO...tell them to be strong. Tell them, they must Get aware, or the  overthrough of our  beautiful america will be just another notch in the timeline of history.",neutral
1659,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"NY spent millions getting Northam elected in Virginia. They tried to do the same with McAliffe - we the people of Virginia were just fed up. I've many democratic friends (all native Virginians, though), they all voted Youngkin. Because we're fed up with party line BS. Because Virginia isn't actually like that.

Interstate immigration laws now!",negative
1660,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,"Todays story is brought to you by the words ""hypocrisy"" and ""fortify"".",positive
1661,Here's How Democrats Use MASSIVE Amounts of Money During Elections,2022-02-01,when the NYtimes is reporting this..... you know the party is in trouble,neutral
